ID,Decidim Component ID,Decidim Scope ID,Created At,Updated At,Proposal Votes Count,State,Answered At,Answer,Reference,Address,Latitude,Longitude,Published At,Proposal Notes Count,Coauthorships Count,Participatory Text Level,Position,Created In Meeting,Cost,Cost Report,Execution Period,State Published At,Endorsements Count,Title,Body,Comments Count,Follows Count,Is Interactive,Badge Array,Associated State,Title Clean,Body Clean,Topic
12898,10,1.0,"2023-10-27T09:51:12,519","2023-10-31T02:25:42,972",449,accepted,"2023-10-30T00:57:27,999","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p>&nbsp; <a href=\""/assemblies/confjuv4/f/10/proposals/12898\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12898</a></p>""}",brasilpartipativo-PROP-2023-10-12898,,,,"2023-10-27T09:52:19,109",0,1,,1248,False,,{},{},"2023-10-30T00:57:27,999",0,"{""pt-BR"": ""Programa de Incentivo à participação Jovem na AMAZÔNIA""}","{""pt-BR"": ""Parte do Fundo da Amazônia é administrado pelo BNDS para incentivar que as Empresas e União, busquem desenvolver soluções práticas para o desmatamento na Amazônia. A problemática de falta de efetividade por parte desses setores, principalmente deixando de lado a população mais engajada neste assunto, a nossa juventude.\nDesta forma, o presente projeto busca a liberação de parte do Fundo da Amazônia para que a juventude possa criar soluções mais efetivas.""}",17,20,True,[],,programa de incentivo à participação jovem na amazônia,"parte do fundo da amazônia é administrado pelo bnds para incentivar que as empresas e união, busquem desenvolver soluções práticas para o desmatamento na amazônia. a problemática de falta de efetividade por parte desses setores, principalmente deixando de lado a população mais engajada neste assunto, a nossa juventude.
desta forma, o presente projeto busca a liberação de parte do fundo da amazônia para que a juventude possa criar soluções mais efetivas.",Meio Ambiente
19410,85,,"2024-08-07T13:55:02,853","2024-11-22T17:55:19,173",216,accepted,"2024-11-22T17:55:19,156","{""pt-BR"": ""<p>Proposta incorporada à Estratégia Nacional</p>""}",brasilpartipativo-PROP-2024-08-19410,,,,"2024-08-07T13:55:02,947",0,1,,790,False,,{},{},"2024-11-22T17:55:19,159",0,"{""pt-BR"": ""Integração dos Direitos da Natureza como princípio do Plano Clima""}","{""pt-BR"": ""Que se acolha, como princípio, os Direitos da Natureza, destacando o respeito à dignidade e aos direitos fundamentais dos seres humanos e não humanos. Fortalecer políticas públicas de preservação e proteção socioambiental. Ressaltar a relação ancestral dos povos indígenas e demais comunidades tradicionais com a Natureza, que resulta na conservação de sua biodiversidade, assegurando o respeito, defesa e reparação a todos os ecossistemas e suas sociobiodiversidades.""}",19,1,True,"[""Mais Votada""]",,integração dos direitos da natureza como princípio do plano clima,"que se acolha, como princípio, os direitos da natureza, destacando o respeito à dignidade e aos direitos fundamentais dos seres humanos e não humanos. fortalecer políticas públicas de preservação e proteção socioambiental. ressaltar a relação ancestral dos povos indígenas e demais comunidades tradicionais com a natureza, que resulta na conservação de sua biodiversidade, assegurando o respeito, defesa e reparação a todos os ecossistemas e suas sociobiodiversidades.",Meio Ambiente
13265,10,1.0,"2023-10-30T03:06:27,085","2023-10-31T11:20:58,813",364,accepted,"2023-10-30T19:34:53,294","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p><br></p><p>Divulgue nas suas redes:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil:</p><p>http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/13265</p>""}",brasilpartipativo-PROP-2023-10-13265,,,,"2023-10-30T03:10:28,692",0,1,,1611,False,,{},{},"2023-10-30T19:34:53,295",0,"{""pt-BR"": ""Criação de departamento para arborização de bairros pobres, que auxilie os moradores com indicação adequada e plantio de mudas, bem como instruções.""}","{""pt-BR"": ""Que os municípios criem superintendências ligadas as secretarias de meio ambiente, com equipes capacitadas para analisar as residências de bairros pobres, a fim de sugerir as possibilidades de arborização para cada residência, realizar o plantio e orientações do cultivo. Aumentando assim o conforto térmico destes bairros, e auxiliando no combate a crise climática, já que arborização nas grandes cidades brasileiras é um privilégio de bairros ricos.""}",20,25,True,[],,"criação de departamento para arborização de bairros pobres, que auxilie os moradores com indicação adequada e plantio de mudas, bem como instruções.","que os municípios criem superintendências ligadas as secretarias de meio ambiente, com equipes capacitadas para analisar as residências de bairros pobres, a fim de sugerir as possibilidades de arborização para cada residência, realizar o plantio e orientações do cultivo. aumentando assim o conforto térmico destes bairros, e auxiliando no combate a crise climática, já que arborização nas grandes cidades brasileiras é um privilégio de bairros ricos.",Meio Ambiente
13264,10,1.0,"2023-10-30T03:00:26,391","2023-10-31T02:28:45,974",538,accepted,"2023-10-30T19:34:27,275","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p><br></p><p>Divulgue nas suas redes:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil:</p><p>http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/13264</p>""}",brasilpartipativo-PROP-2023-10-13264,,,,"2023-10-30T03:32:13,608",0,1,,1610,False,,{},{},"2023-10-30T19:34:27,276",0,"{""pt-BR"": ""Programa de acesso ao Saneamento basico para comunidades marginalizadas""}","{""pt-BR"": ""Garantir que o novo Marco do Saneamento Básico torne o acesso universal a serviços de água potável e saneamento uma realidade, promovendo parcerias público-privadas eficazes e estabelecendo metas urgentes e indicadores palpaveis, isso inclui investimentos significativos e obrigatorios de infraestrutura em comunidades rurais e marginalizadas, assim como promover regulamentações claras e objetivas que incentivem o envolvimento do setor privado e definam sua responsabilidade ambiental.""}",23,19,True,[],,programa de acesso ao saneamento basico para comunidades marginalizadas,"garantir que o novo marco do saneamento básico torne o acesso universal a serviços de água potável e saneamento uma realidade, promovendo parcerias público-privadas eficazes e estabelecendo metas urgentes e indicadores palpaveis, isso inclui investimentos significativos e obrigatorios de infraestrutura em comunidades rurais e marginalizadas, assim como promover regulamentações claras e objetivas que incentivem o envolvimento do setor privado e definam sua responsabilidade ambiental.",Meio Ambiente
20080,85,,"2024-09-13T12:48:48,076","2024-11-25T10:39:04,130",206,partially_accepted,"2024-11-25T10:39:04,112","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-09-20080,,,,"2024-09-13T12:48:48,173",0,1,,1373,False,,{},{},"2024-11-25T10:39:04,114",0,"{""pt-BR"": ""PROJETO FRUIT TREES (reflorestamento que começa nos bairros das cidade e vai para o campo com ajuda da população local) www.fruittreesproject.com""}","{""pt-BR"": ""O projeto quer reflorestar as cidades e regiões com árvores nativas (Mata Atlântica, Cerrado, Caatinga, Floresta Amazônica), e seu início se dá nos bairros das cidade e depois levado para o campo. Tudo é composto por voluntários e as prefeituras e ou governo federal faz as chamadas primeiro para os candidatos a Guia Verde (pessoa com conhecimento de plantio e manutenção do meio ambiente), e depois os outros voluntários que o Guia Verde vai ensinar e ajudar na execução das tarefas.""}",27,1,True,"[""Mais Votada""]",,projeto fruit trees (reflorestamento que começa nos bairros das cidade e vai para o campo com ajuda da população local) www.fruittreesproject.com,"o projeto quer reflorestar as cidades e regiões com árvores nativas (mata atlântica, cerrado, caatinga, floresta amazônica), e seu início se dá nos bairros das cidade e depois levado para o campo. tudo é composto por voluntários e as prefeituras e ou governo federal faz as chamadas primeiro para os candidatos a guia verde (pessoa com conhecimento de plantio e manutenção do meio ambiente), e depois os outros voluntários que o guia verde vai ensinar e ajudar na execução das tarefas.",Meio Ambiente
17964,85,,"2024-06-05T23:04:04,631","2024-11-25T11:09:28,767",497,partially_accepted,"2024-11-25T11:09:28,746","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-06-17964,,,,"2024-06-05T23:05:17,438",0,1,,23,False,,{},{},"2024-11-25T11:09:28,750",0,"{""pt-BR"": ""Substituição das Termelétricas a Carvão por Pequenos Reatores Modulares (SMRs) ""}","{""pt-BR"": ""A proposta feita é de aproveitar a infraestrutura existente nas usinas a carvão mineral do Brasil para implantação da tecnologia de Pequenos Reatores Modulares (SMR). Este projeto, além de gerar energia com menos emissões de carbono, otimiza o uso do solo e promove de forma coerente e justa a transição energética da cadeia carbonífera do Brasil.""}",42,1,True,"[""Mais Votada""]",,substituição das termelétricas a carvão por pequenos reatores modulares (smrs) ,"a proposta feita é de aproveitar a infraestrutura existente nas usinas a carvão mineral do brasil para implantação da tecnologia de pequenos reatores modulares (smr). este projeto, além de gerar energia com menos emissões de carbono, otimiza o uso do solo e promove de forma coerente e justa a transição energética da cadeia carbonífera do brasil.",Meio Ambiente
12180,10,6.0,"2023-10-10T15:43:00,135","2023-10-30T15:12:43,179",157,accepted,"2023-10-26T12:08:51,331","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p>Divulgue nas suas redes:</p><p>Vote na minha proposta para melhorar o Brasil:</p><p><a href=\""/assemblies/confjuv4/f/10/proposals/12180\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/12180</a></p>""}",brasilpartipativo-PROP-2023-10-12180,,,,"2023-10-10T15:46:22,732",0,1,,540,False,,{},{},"2023-10-26T12:08:51,332",0,"{""pt-BR"": ""Incentivo ao Voluntario Jovem com atuação no meio ambiente.""}","{""pt-BR"": ""O projeto visa envolver jovens voluntários, de 12 a 24 anos, em ações contra queimadas e garimpo ilegal, incluindo manifestações, proteção de áreas verdes e denúncias de más condições climáticas em bairros. Terá duração de 6 meses, com opção de renovação, apoiado por partidos políticos e ONGs ambientais. Os participantes receberão certificados de ação voluntária e atividade extracurricular, que podem beneficiar suas oportunidades em programas de intercâmbio e projetos culturais.""}",54,8,True,[],,incentivo ao voluntario jovem com atuação no meio ambiente.,"o projeto visa envolver jovens voluntários, de 12 a 24 anos, em ações contra queimadas e garimpo ilegal, incluindo manifestações, proteção de áreas verdes e denúncias de más condições climáticas em bairros. terá duração de 6 meses, com opção de renovação, apoiado por partidos políticos e ongs ambientais. os participantes receberão certificados de ação voluntária e atividade extracurricular, que podem beneficiar suas oportunidades em programas de intercâmbio e projetos culturais.",Meio Ambiente
11886,10,1.0,"2023-09-21T17:45:15,026","2023-11-01T17:17:42,527",1465,accepted,"2023-10-25T19:28:07,223","{""pt-BR"": ""<p>Que ótimo! Recebemos sua proposta para a 4ª Conferência Nacional de Juventude no Brasil Participativo. Você pode fazer outras propostas, votar e comentar em outras ideias até o dia 30 de outubro de 2023. Sessenta propostas serão eleitas na Etapa Digital e sessenta participantes poderão se tornar delegadas(os) para a Etapa Nacional da #4ConfJuv, que será realizada de 14 a 17 de dezembro, em Brasília.</p><p><br></p><p>Divulgue nas suas redes:</p><p><br></p><p>Vote na minha proposta para melhorar o Brasil: <a href=\""/assemblies/confjuv4/f/10/proposals/11886\"" rel=\""noopener noreferrer\"" target=\""_blank\"">http://brasilparticipativo.presidencia.gov.br/assemblies/confjuv4/f/10/proposals/11886</a></p>""}",brasilpartipativo-PROP-2023-09-11886,,,,"2023-09-21T18:10:08,643",0,1,,253,False,,{},{},"2023-10-25T19:28:07,224",0,"{""pt-BR"": ""Criação do Conselho Nacional de Juventudes pela Ação Climática e Meio Ambiente, vinculado ao Ministério do Meio Ambiente e Mudanças Climáticas ""}","{""pt-BR"": ""Visando que as juventudes também tenham o direito de pautar o próprio futuro, o CONJUCLIMA se propõe a ser um canal institucional de participação, interlocução, deliberação e consulta entre o governo federal e as juventudes no âmbito climático, socioambiental e biodiverso. Propomos que a nossa atuação ocorra de forma interministerial, consultiva e deliberativa, vinculada ao Ministério do Meio Ambiente e Mudança do Clima diante da importância e interseccionalidade da pauta.""}",94,67,True,[],,"criação do conselho nacional de juventudes pela ação climática e meio ambiente, vinculado ao ministério do meio ambiente e mudanças climáticas ","visando que as juventudes também tenham o direito de pautar o próprio futuro, o conjuclima se propõe a ser um canal institucional de participação, interlocução, deliberação e consulta entre o governo federal e as juventudes no âmbito climático, socioambiental e biodiverso. propomos que a nossa atuação ocorra de forma interministerial, consultiva e deliberativa, vinculada ao ministério do meio ambiente e mudança do clima diante da importância e interseccionalidade da pauta.",Meio Ambiente
19006,85,,"2024-07-11T15:17:54,945","2024-11-22T18:01:32,046",1770,partially_accepted,"2024-11-22T18:01:32,030","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-07-19006,,,,"2024-07-11T15:32:02,628",0,1,,409,False,,{},{},"2024-11-22T18:01:32,033",0,"{""pt-BR"": ""Neutralidade climática é política de Estado! Reestruturação da carreira e valorização dos servidores ambientais também! E uma depende da outra!""}","{""pt-BR"": ""Para o Brasil enfrentar a mudança do clima e seus impactos é necessária a valorização e reestruturação da carreira de servidores ambientais federais. Os servidores do IBAMA, ICMBio, SFB e MMA são os responsáveis por planejar, coordenar e executar ações indispensáveis como o combate ao desmatamento e incêndios e a implementação da Politica Nacional de Mudanças do Clima como um todo, junto com o Sisnama, como uma politica de Estado de longo prazo e com efetividade.""}",154,1,True,"[""Mais Votada""]",,neutralidade climática é política de estado! reestruturação da carreira e valorização dos servidores ambientais também! e uma depende da outra!,"para o brasil enfrentar a mudança do clima e seus impactos é necessária a valorização e reestruturação da carreira de servidores ambientais federais. os servidores do ibama, icmbio, sfb e mma são os responsáveis por planejar, coordenar e executar ações indispensáveis como o combate ao desmatamento e incêndios e a implementação da politica nacional de mudanças do clima como um todo, junto com o sisnama, como uma politica de estado de longo prazo e com efetividade.",Meio Ambiente
19797,85,,"2024-08-26T12:00:29,431","2024-11-22T18:09:42,906",2666,partially_accepted,"2024-11-22T18:09:42,892","{""pt-BR"": ""<p>Proposta encaminhada para os Planos Setoriais e Transversais</p>""}",brasilpartipativo-PROP-2024-08-19797,,,,"2024-08-26T12:00:29,534",0,1,,1166,False,,{},{},"2024-11-22T18:09:42,894",0,"{""pt-BR"": ""Política Nacional de Emergência Climática - PNEC ""}","{""pt-BR"": ""Criação de uma Política Nacional de Emergência Climática voltada à identificação e gestão de riscos e prevenção de desastres climáticos no país, em especial nos municípios e regiões mais vulneráveis às consequências da mudança do clima. A PNEC deverá estabelecer o marco legal da emergência climática, o Plano Nacional de Emergência Climática, a criação de um órgão operador e um comitê técnico-científico, a ele vinculado, para coordenar a implementação da Política e do Plano.""}",264,1,True,"[""Mais Votada""]",,política nacional de emergência climática - pnec ,"criação de uma política nacional de emergência climática voltada à identificação e gestão de riscos e prevenção de desastres climáticos no país, em especial nos municípios e regiões mais vulneráveis às consequências da mudança do clima. a pnec deverá estabelecer o marco legal da emergência climática, o plano nacional de emergência climática, a criação de um órgão operador e um comitê técnico-científico, a ele vinculado, para coordenar a implementação da política e do plano.",Meio Ambiente
13277,10,6.0,"2023-10-30T03:34:32,132","2023-10-30T04:09:46,150",19,,,,brasilpartipativo-PROP-2023-10-13277,,,,"2023-10-30T03:34:52,791",0,1,,1623,False,,,,,0,"{""pt-BR"": ""Saúde Física Descrição""}","{""pt-BR"": ""Organizar aulas de fitness e esportes para jovens, promovendo um estilo de vida ativo e saudável.""}",1,2,True,[],,saúde física descrição,"organizar aulas de fitness e esportes para jovens, promovendo um estilo de vida ativo e saudável.",Outro
19387,85,,"2024-08-06T23:16:04,515","2024-08-07T18:07:42,079",2,,,,brasilpartipativo-PROP-2024-08-19387,,,,"2024-08-06T23:16:04,602",0,1,,784,False,,,,,0,"{""pt-BR"": ""Adaptação climática e enfrentamento dos desastres no Geoparque Montanhas""}","{""pt-BR"": ""As montanhas fluminenses e suas pessoas são o enredo da proposta Geoparque Montanhas, cujo território compreende os municípios de Petrópolis, Teresópolis, Nova Friburgo, Magé, Guapimirim e Cachoeiras de Macacu, alguns dos mais afetados por desastres ambientais do Brasil. Pretende-se fomentar um plano de adaptação climática para enfrentamento dos desastres neste território, promovendo, assim, a gestão integrada dos riscos associados a inundações e deslizamentos.""}",1,1,True,[],,adaptação climática e enfrentamento dos desastres no geoparque montanhas,"as montanhas fluminenses e suas pessoas são o enredo da proposta geoparque montanhas, cujo território compreende os municípios de petrópolis, teresópolis, nova friburgo, magé, guapimirim e cachoeiras de macacu, alguns dos mais afetados por desastres ambientais do brasil. pretende-se fomentar um plano de adaptação climática para enfrentamento dos desastres neste território, promovendo, assim, a gestão integrada dos riscos associados a inundações e deslizamentos.",Outro
19304,85,,"2024-08-01T23:02:29,759","2024-08-03T16:19:22,626",11,,,,brasilpartipativo-PROP-2024-08-19304,,,,,0,1,,701,False,,,,,0,"{""pt-BR"": ""Impedir a destruição da caatinga, não permitindo a instalação de usinas eólicas, solares e de hidrogênio verde nas áreas que abrangem esse bioma.""}","{""pt-BR"": ""A energia é renovável, mas o nosso bioma caatinga é único e está em risco de extinção\nNo Piauí predomina o Bioma Caatinga, que é um bioma único no mundo\nAs famílias das periferias do Piauí têm sofrido com a devastação ambiental e a destruição da vegetação caatinga e também cerrado, que de modo sistemático, tem sido devastado, para dar lugar ao agronegócio e mais recente, para dar lugar a instalação de parques eólicos e solares.\nO suposto lucro, não paga a destruição de nosso bioma caatinga!""}",1,1,True,[],,"impedir a destruição da caatinga, não permitindo a instalação de usinas eólicas, solares e de hidrogênio verde nas áreas que abrangem esse bioma.","a energia é renovável, mas o nosso bioma caatinga é único e está em risco de extinção
no piauí predomina o bioma caatinga, que é um bioma único no mundo
as famílias das periferias do piauí têm sofrido com a devastação ambiental e a destruição da vegetação caatinga e também cerrado, que de modo sistemático, tem sido devastado, para dar lugar ao agronegócio e mais recente, para dar lugar a instalação de parques eólicos e solares.
o suposto lucro, não paga a destruição de nosso bioma caatinga!",Outro
13190,10,1.0,"2023-10-29T23:12:28,281","2023-10-30T00:40:55,260",29,,,,brasilpartipativo-PROP-2023-10-13190,,,,"2023-10-29T23:16:11,706",0,1,,1536,False,,,,,0,"{""pt-BR"": ""Encaminhar Alimentos Excedentes de Restaurantes e Bares a Restaurantes Universitários ""}","{""pt-BR"": ""Organizar a gestão dos alimentos em boas condições que seriam descartados por bares e restaurantes. Direcionar esse fluxo de alimentos para restaurantes universitários.""}",1,2,True,[],,encaminhar alimentos excedentes de restaurantes e bares a restaurantes universitários ,organizar a gestão dos alimentos em boas condições que seriam descartados por bares e restaurantes. direcionar esse fluxo de alimentos para restaurantes universitários.,Outro
13356,10,1.0,"2023-10-30T09:48:28,876","2023-10-31T01:34:33,271",20,,,,brasilpartipativo-PROP-2023-10-13356,,,,"2023-10-30T09:49:49,949",0,1,,1702,False,,,,,0,"{""pt-BR"": ""Viver educação na pratica. ""}","{""pt-BR"": ""Educação de contextualização do meio ambiente em\nescolas de todos os ensinos.""}",1,1,True,[],,viver educação na pratica. ,"educação de contextualização do meio ambiente em
escolas de todos os ensinos.",Outro
13283,10,1.0,"2023-10-30T03:48:55,204","2023-10-31T02:40:27,245",29,,,,brasilpartipativo-PROP-2023-10-13283,,,,"2023-10-30T03:51:03,100",0,1,,1629,False,,,,,0,"{""pt-BR"": ""Incentivo à participação de jovens em ações comunitárias ""}","{""pt-BR"": ""Esse projeto visa incentivar a atuação de jovens em ações voluntárias públicas, fortalecendo o senso de responsabilidade social""}",1,1,True,[],,incentivo à participação de jovens em ações comunitárias ,"esse projeto visa incentivar a atuação de jovens em ações voluntárias públicas, fortalecendo o senso de responsabilidade social",Outro
13709,10,6.0,"2023-10-30T17:02:25,864","2023-10-30T18:20:46,142",11,,,,brasilpartipativo-PROP-2023-10-13709,,,,"2023-10-30T17:02:47,368",0,1,,2055,False,,,,,0,"{""pt-BR"": ""Bolsas e Financiamento Estudantil""}","{""pt-BR"": ""Ampliar esse programa implica em oferecer bolsas de estudo com critérios claros e justos, além de opções de financiamento estudantil de baixo juro, a fim de reduzir o endividamento dos jovens.""}",1,1,True,[],,bolsas e financiamento estudantil,"ampliar esse programa implica em oferecer bolsas de estudo com critérios claros e justos, além de opções de financiamento estudantil de baixo juro, a fim de reduzir o endividamento dos jovens.",Outro
19345,85,,"2024-08-05T12:29:36,768","2024-08-05T17:42:08,547",4,,,,brasilpartipativo-PROP-2024-08-19345,,,,"2024-08-05T12:30:10,457",0,1,,742,False,,,,,0,"{""pt-BR"": ""Formação de comissões locais de adaptação e enfrentamento de emergências climáticas""}","{""pt-BR"": ""Promover a articulação  e integração de entidades de diversas instâncias existentes nos municípios com alto grau de vulnerabilidade, reunindo-as em uma comissão de adaptação e enfrentamento de emergências climáticas, Tal comissão ficará responsável pela mobilização, preparação, treinamento das pessoas estruturando o territorio para adaptação climática e enfrentamento de eventos extremos, agindo de forma colaborativa com celeridade e justiça climática.""}",1,1,True,[],,formação de comissões locais de adaptação e enfrentamento de emergências climáticas,"promover a articulação  e integração de entidades de diversas instâncias existentes nos municípios com alto grau de vulnerabilidade, reunindo-as em uma comissão de adaptação e enfrentamento de emergências climáticas, tal comissão ficará responsável pela mobilização, preparação, treinamento das pessoas estruturando o territorio para adaptação climática e enfrentamento de eventos extremos, agindo de forma colaborativa com celeridade e justiça climática.",Outro
13766,10,1.0,"2023-10-30T17:38:33,344","2023-10-30T17:48:37,295",14,,,,brasilpartipativo-PROP-2023-10-13766,,,,"2023-10-30T17:38:47,289",0,1,,2112,False,,,,,0,"{""pt-BR"": ""Criação do Conselho Municipal da Juventude de Mulungu.""}","{""pt-BR"": ""Cria o Conselho Municipal da Juventude de Mulungu.""}",1,1,True,[],,criação do conselho municipal da juventude de mulungu.,cria o conselho municipal da juventude de mulungu.,Outro
18217,85,,"2024-06-24T16:42:48,956","2024-06-24T16:46:12,260",4,,,,brasilpartipativo-PROP-2024-06-18217,,,,"2024-06-24T16:43:00,148",0,1,,276,False,,,,,0,"{""pt-BR"": ""Centro Nacional de Resposta Ambiental e Climática (CENARAC)""}","{""pt-BR"": ""Introdução:\nA proposta visa estabelecer uma entidade nacional dedicada à resposta rápida em situações de emergência climática, como incêndios, enchentes e outras catástrofes. Com a crescente frequência desses eventos, é crucial criar mecanismos ágeis e eficazes para proteger o meio ambiente e a população, visando dar suporte a população e desafogar os órgãos públicos como corpo de bombeiros, unidades básicas de saúde dentre outras além de auxiliar na preservação do meio ambiente.""}",1,1,True,[],,centro nacional de resposta ambiental e climática (cenarac),"introdução:
a proposta visa estabelecer uma entidade nacional dedicada à resposta rápida em situações de emergência climática, como incêndios, enchentes e outras catástrofes. com a crescente frequência desses eventos, é crucial criar mecanismos ágeis e eficazes para proteger o meio ambiente e a população, visando dar suporte a população e desafogar os órgãos públicos como corpo de bombeiros, unidades básicas de saúde dentre outras além de auxiliar na preservação do meio ambiente.",Outro
13374,10,1.0,"2023-10-30T10:20:04,274","2023-10-31T02:23:40,090",21,,,,brasilpartipativo-PROP-2023-10-13374,,,,"2023-10-30T10:20:21,979",0,1,,1720,False,,,,,0,"{""pt-BR"": ""Projeto Jovens Ambientalistas""}","{""pt-BR"": ""O projeto incentiva a participação de jovens em ações ambientais. Os participantes participam de campanhas de conscientização, limpeza de praias e plantio de árvores.""}",1,1,True,[],,projeto jovens ambientalistas,"o projeto incentiva a participação de jovens em ações ambientais. os participantes participam de campanhas de conscientização, limpeza de praias e plantio de árvores.",Outro
13191,10,1.0,"2023-10-29T23:19:42,676","2023-10-30T00:40:52,640",26,,,,brasilpartipativo-PROP-2023-10-13191,,,,"2023-10-29T23:20:14,486",0,1,,1537,False,,,,,0,"{""pt-BR"": ""Encaminhar Alimentos Excedentes de Restaurantes e Bares a Restaurantes Populares""}","{""pt-BR"": ""Organizar a gestão dos alimentos em boas condições que seriam descartados por restaurantes e bares. Direcionar esse fluxo de alimentos para restaurantes populares.""}",1,2,True,[],,encaminhar alimentos excedentes de restaurantes e bares a restaurantes populares,organizar a gestão dos alimentos em boas condições que seriam descartados por restaurantes e bares. direcionar esse fluxo de alimentos para restaurantes populares.,Outro
14026,10,1.0,"2023-10-31T01:05:19,464","2023-10-31T02:05:43,878",12,,,,brasilpartipativo-PROP-2023-10-14026,,,,"2023-10-31T01:05:41,015",0,1,,2372,False,,,,,0,"{""pt-BR"": ""Desburocratização do conselhos de classe de saúde mental.""}","{""pt-BR"": ""A saúde mental é fundamental para a qualidade de vida dos indivíduos e segurança da sociedade, porém o excesso de burocracias gerados pelos conselhos de classe, como o CRP, atrapalham a vida do profissional de saúde mental e dificultam o acesso da população a esse serviço tão essencial.\n\nProponho a simplificação do processo de cadastramento dos jovens psicólogos e a revisão de regras não condizentes com a realidade atual que dificultam a oferta de serviços de saúde mental prestados psicólogos.""}",1,2,True,[],,desburocratização do conselhos de classe de saúde mental.,"a saúde mental é fundamental para a qualidade de vida dos indivíduos e segurança da sociedade, porém o excesso de burocracias gerados pelos conselhos de classe, como o crp, atrapalham a vida do profissional de saúde mental e dificultam o acesso da população a esse serviço tão essencial.

proponho a simplificação do processo de cadastramento dos jovens psicólogos e a revisão de regras não condizentes com a realidade atual que dificultam a oferta de serviços de saúde mental prestados psicólogos.",Outro
13246,10,1.0,"2023-10-30T02:06:26,880","2023-10-31T02:26:49,323",23,,,,brasilpartipativo-PROP-2023-10-13246,,,,"2023-10-30T02:07:22,583",0,1,,1592,False,,,,,0,"{""pt-BR"": ""Estudo da Chuva e da Estiagem como Prioridade nos Financiamentos do CNPQ""}","{""pt-BR"": ""Prioridade máxima na concessão de bolsas de estudo e financiamento para projetos de pesquisa que visem à ampliação dos conhecimentos sobre o comportamento das chuvas e estiagens no Brasil. Esse campo de estudo tem ligação direta com áreas estratégicas para a soberania nacional, como alimentação e manutenção de infraestrutura.""}",1,1,True,[],,estudo da chuva e da estiagem como prioridade nos financiamentos do cnpq,"prioridade máxima na concessão de bolsas de estudo e financiamento para projetos de pesquisa que visem à ampliação dos conhecimentos sobre o comportamento das chuvas e estiagens no brasil. esse campo de estudo tem ligação direta com áreas estratégicas para a soberania nacional, como alimentação e manutenção de infraestrutura.",Outro
13253,10,1.0,"2023-10-30T02:12:35,886","2023-10-30T02:14:11,496",32,,,,brasilpartipativo-PROP-2023-10-13253,,,,"2023-10-30T02:13:14,620",0,1,,1599,False,,,,,0,"{""pt-BR"": "" Coleta nas escolas  ""}","{""pt-BR"": ""Coleta seletiva no município\nEducação Ambiental com sustentabilidade nas escolas""}",1,2,True,[],, coleta nas escolas  ,"coleta seletiva no município
educação ambiental com sustentabilidade nas escolas",Outro
